drugname,rating,condition,class
Riluzole,8.0,Obsessive Compulsive Disorde,C
Provigil,9.19767441860465,Obstructive Sleep Apnea/Hypopnea Syndrome,A
Armodafinil,8.86986301369863,Obstructive Sleep Apnea/Hypopnea Syndrome,B
Penlac Nail Lacquer,8.0,"Onychomycosis, Fingernail",C
Ciclodan,10.0,"Onychomycosis, Toenail",A
Tavaborole,9.6,"Onychomycosis, Toenail",A
Terbinafine,9.36036036036036,"Onychomycosis, Toenail",A
Lamisil,9.27659574468085,"Onychomycosis, Toenail",A
Efinaconazole,9.236842105263158,"Onychomycosis, Toenail",A
Jublia,9.18421052631579,"Onychomycosis, Toenail",A
Sporanox,9.166666666666666,"Onychomycosis, Toenail",A
Kerydin,9.142857142857142,"Onychomycosis, Toenail",A
Ciclopirox,9.0,"Onychomycosis, Toenail",B
Penlac,8.0,"Onychomycosis, Toenail",C
Estradiol Patch,8.666666666666666,Oophorectomy,B
Zymar,9.666666666666666,Ophthalmic Surgery,A
Suboxone,9.579113924050633,Opiate Dependence,A
Buprenorphine / naloxone,9.518716577540108,Opiate Dependence,A
Naltrexone,9.369127516778523,Opiate Dependence,A
Bunavail,9.368421052631579,Opiate Dependence,A
Vivitrol,9.25,Opiate Dependence,A
Subutex,9.241379310344827,Opiate Dependence,A
Zubsolv,8.958333333333334,Opiate Dependence,B
Dolophine,9.307692307692308,Opiate Withdrawal,A
Clonidine,9.121338912133892,Opiate Withdrawal,A
Methocarbamol,8.847222222222221,Opiate Withdrawal,B
Naloxone,9.555555555555555,Opioid Overdose,A
Narcan Injection,9.5,Opioid Overdose,A
Movantik,9.142857142857142,Opioid-Induced Constipation,A
Relistor,9.142857142857142,Opioid-Induced Constipation,A
Nystatin,9.125,Oral Thrush,A
Nilstat,9.0,Oral Thrush,B
Mycelex Troche,8.0,Oral Thrush,C
Gentian violet,7.0,Oral Thrush,C
Clove,10.0,Oral and Dental Conditions,A
Gengraf,10.0,"Organ Transplant, Rejection Prophylaxis",A
Hecoria,10.0,"Organ Transplant, Rejection Prophylaxis",A
Cyclosporine,9.75,"Organ Transplant, Rejection Prophylaxis",A
CellCept,9.1875,"Organ Transplant, Rejection Prophylaxis",A
Prograf,8.823529411764707,"Organ Transplant, Rejection Prophylaxis",B
Dolobid,10.0,Osteoarthritis,A
Zostrix,10.0,Osteoarthritis,A
Bextra,9.8,Osteoarthritis,A
Pennsaid,9.6,Osteoarthritis,A
Vimovo,9.583333333333334,Osteoarthritis,A
Esomeprazole / naproxen,9.571428571428571,Osteoarthritis,A
Supartz,9.555555555555555,Osteoarthritis,A
Limbrel,9.5,Osteoarthritis,A
Bioflavonoids,9.4,Osteoarthritis,A
Cataflam,9.4,Osteoarthritis,A
Euflexxa,9.385964912280702,Osteoarthritis,A
Sodium hyaluronate,9.36986301369863,Osteoarthritis,A
Hyaluronan,9.26923076923077,Osteoarthritis,A
Lodine,9.25,Osteoarthritis,A
Hylan g-f 20,9.24561403508772,Osteoarthritis,A
Voltaren,9.213333333333333,Osteoarthritis,A
Methyl salicylate,9.2,Osteoarthritis,A
Orthovisc,9.170212765957446,Osteoarthritis,A
Synvisc-One,9.162162162162161,Osteoarthritis,A
Meloxicam,9.119047619047619,Osteoarthritis,A
Duexis,9.0,Osteoarthritis,B
Monovisc,9.0,Osteoarthritis,B
Osteo Bi-Flex,9.0,Osteoarthritis,B
Celebrex,8.9875,Osteoarthritis,B
Mobic,8.984375,Osteoarthritis,B
Capsaicin,8.909090909090908,Osteoarthritis,B
Synvisc,8.909090909090908,Osteoarthritis,B
Naprosyn,8.846153846153847,Osteoarthritis,B
Relafen,8.6875,Osteoarthritis,B
Capzasin-HP,8.0,Osteoarthritis,C
Chondroitin / glucosamine / methylsulfonylmethane,8.0,Osteoarthritis,C
Daypro,8.0,Osteoarthritis,C
Limbrel 500,8.0,Osteoarthritis,C
Zometa,8.875,Osteolytic Bone Lesions of Multiple Myeloma,B
Zoledronic acid,9.0,Osteolytic Bone Metastases of Solid Tumors,B
Premarin,9.571428571428571,Osteoporosis,A
Prolia,9.5,Osteoporosis,A
Denosumab,9.466666666666667,Osteoporosis,A
Boniva,9.444444444444445,Osteoporosis,A
Ibandronate,9.3,Osteoporosis,A
Alendronate,9.25,Osteoporosis,A
Forteo,9.25,Osteoporosis,A
Risedronate,9.25,Osteoporosis,A
Teriparatide,9.217391304347826,Osteoporosis,A
Reclast,9.105263157894736,Osteoporosis,A
Calcium / vitamin d,9.0,Osteoporosis,B
Fosamax,9.0,Osteoporosis,B
Raloxifene,9.0,Osteoporosis,B
Calcitonin,8.0,Osteoporosis,C
Ciprodex,9.133333333333333,Otitis Externa,A
Ciprofloxacin / dexamethasone,9.125,Otitis Externa,A
A / B Otic,10.0,Otitis Media,A
Antipyrine / benzocaine,10.0,Otitis Media,A
Suprax,9.25,Otitis Media,A
Cefdinir,8.972972972972974,Otitis Media,B
Clarithromycin,8.643410852713178,Otitis Media,B
Carboplatin,9.0,Ovarian Cance,B
Paraplatin,9.0,Ovarian Cance,B
Paclitaxel,8.333333333333334,Ovarian Cance,B
Belladonna / opium,9.833333333333334,Overactive Bladde,A
Enablex,9.75,Overactive Bladde,A
Detrol,9.5,Overactive Bladde,A
Myrbetriq,9.222222222222221,Overactive Bladde,A
Darifenacin,9.142857142857142,Overactive Bladde,A
Oxybutynin,9.138613861386139,Overactive Bladde,A
Mirabegron,9.128205128205128,Overactive Bladde,A
Oxytrol,9.0,Overactive Bladde,B
Sanctura,8.909090909090908,Overactive Bladde,B
Fesoterodine,8.846153846153847,Overactive Bladde,B
Trospium,8.833333333333334,Overactive Bladde,B
Solifenacin,8.78048780487805,Overactive Bladde,B
VESIcare,8.694444444444445,Overactive Bladde,B
Toviaz,8.545454545454545,Overactive Bladde,B
Gelnique,8.0,Overactive Bladde,C
Pregnyl,9.5,Ovulation Induction,A
Actonel,9.0,Paget's Disease,B
Aspirin / caffeine,10.0,Pain,A
Bupivacaine liposome,10.0,Pain,A
Buprenex,10.0,Pain,A
Children's Motrin,10.0,Pain,A
Doans Pills Extra Strength,10.0,Pain,A
Duramorph,10.0,Pain,A
Exparel,10.0,Pain,A
Feverall,10.0,Pain,A
Levorphanol,10.0,Pain,A
Lidocaine Viscous,10.0,Pain,A
Lorcet,10.0,Pain,A
Magnacet,10.0,Pain,A
Magnesium salicylate,10.0,Pain,A
Maxidone,10.0,Pain,A
Medi-Quik Spray,10.0,Pain,A
Motrin IB,10.0,Pain,A
Oxyfast,10.0,Pain,A
Palladone,10.0,Pain,A
Percodan,10.0,Pain,A
Roxicodone Intensol,10.0,Pain,A
Vitapap,10.0,Pain,A
Valdecoxib,9.777777777777779,Pain,A
Dilaudid-HP,9.75,Pain,A
Nubain,9.714285714285714,Pain,A
Meperitab,9.666666666666666,Pain,A
Talwin,9.666666666666666,Pain,A
Zorvolex,9.625,Pain,A
Aspirin / caffeine / salicylamide,9.6,Pain,A
Nalbuphine,9.5625,Pain,A
Ketoprofen,9.533333333333333,Pain,A
Demerol,9.526315789473685,Pain,A
Butorphanol,9.517241379310345,Pain,A
Aspirin / carisoprodol / codeine,9.5,Pain,A
Meperidine,9.5,Pain,A
Vicodin HP,9.5,Pain,A
Methadose,9.454545454545455,Pain,A
Dilaudid,9.431137724550899,Pain,A
Stadol,9.428571428571429,Pain,A
Diphenhydramine / naproxen,9.4,Pain,A
Panlor SS,9.4,Pain,A
Codeine,9.391304347826088,Pain,A
Roxicet,9.363636363636363,Pain,A
Toradol,9.357142857142858,Pain,A
Zipsor,9.35,Pain,A
Hydromorphone,9.348837209302326,Pain,A
Acetaminophen / caffeine / dihydrocodeine,9.333333333333334,Pain,A
Meperidine / promethazine,9.333333333333334,Pain,A
Tylenol with Codeine,9.333333333333334,Pain,A
Voltaren-XR,9.333333333333334,Pain,A
Ketorolac,9.305785123966942,Pain,A
Sprix,9.285714285714286,Pain,A
Vicodin ES,9.272727272727273,Pain,A
OxyContin,9.25625,Pain,A
Diflunisal,9.25,Pain,A
Soma Compound with Codeine,9.25,Pain,A
Zohydro ER,9.25,Pain,A
Voltaren Gel,9.244444444444444,Pain,A
Etodolac,9.241379310344827,Pain,A
Diclofenac,9.240105540897098,Pain,A
Vicoprofen,9.208333333333334,Pain,A
Tylenol,9.2,Pain,A
Acetaminophen / oxycodone,9.170967741935485,Pain,A
Feldene,9.166666666666666,Pain,A
Propoxyphene,9.166666666666666,Pain,A
Ibuprofen,9.161764705882353,Pain,A
Percocet,9.158273381294965,Pain,A
Oxymorphone,9.149532710280374,Pain,A
Opana ER,9.142857142857142,Pain,A
Tylox,9.125,Pain,A
Fentora,9.11111111111111,Pain,A
Norco,9.099236641221374,Pain,A
Hydrocodone / ibuprofen,9.097560975609756,Pain,A
Buprenorphine,9.09452736318408,Pain,A
Lortab,9.0875,Pain,A
Vicodin,9.070422535211268,Pain,A
Ultracet,9.055555555555555,Pain,A
Acetaminophen / hydrocodone,9.054320987654322,Pain,A
Acetaminophen / tramadol,9.0,Pain,B
Anexsia,9.0,Pain,B
Darvon,9.0,Pain,B
Endocet,9.0,Pain,B
Excedrin Back & Body,9.0,Pain,B
Lidocaine,9.0,Pain,B
Menthol,9.0,Pain,B
OxyIR,9.0,Pain,B
Primlev,9.0,Pain,B
Sublimaze,9.0,Pain,B
Trixaicin HP,9.0,Pain,B
Tylenol 8 Hour,9.0,Pain,B
Tylenol Arthritis Pain,9.0,Pain,B
Tramadol,8.975736568457538,Pain,B
Hydrocodone,8.961538461538462,Pain,B
Opana,8.961538461538462,Pain,B
Celecoxib,8.94186046511628,Pain,B
Flector Patch,8.892857142857142,Pain,B
Avinza,8.88888888888889,Pain,B
Fentanyl,8.88,Pain,B
Ultram ER,8.875,Pain,B
Morphine,8.868571428571428,Pain,B
Tapentadol,8.868217054263566,Pain,B
Acetaminophen / propoxyphene,8.842105263157896,Pain,B
Kadian,8.814814814814815,Pain,B
Naloxone / pentazocine,8.76923076923077,Pain,B
Acetaminophen / codeine,8.73469387755102,Pain,B
Neurontin,8.718446601941748,Pain,B
Motrin,8.714285714285714,Pain,B
Tylenol with Codeine #3,8.696969696969697,Pain,B
Nucynta,8.67,Pain,B
Pentazocine,8.666666666666666,Pain,B
Duragesic,8.645833333333334,Pain,B
Hysingla ER,8.636363636363637,Pain,B
Reprexain,8.555555555555555,Pain,B
Acetaminophen / pentazocine,8.5,Pain,B
Midol PM,8.5,Pain,B
Talacen,8.5,Pain,B
Fentanyl Transdermal System,8.425,Pain,B
Camphor / menthol,8.0,Pain,C
Darvocet A500,8.0,Pain,C
Fast Freeze,8.0,Pain,C
Lagesic,8.0,Pain,C
Naloxone / oxycodone,8.0,Pain,C
Targiniq ER,8.0,Pain,C
Trezix,8.0,Pain,C
Oramorph SR,7.5,Pain,C
Ibudone,7.0,Pain,C
Tiger Balm,7.0,Pain,C
Goody's Extra-Strength Headache Powders,10.0,Pain/Feve,A
Acetaminophen / aspirin / caffeine,9.353846153846154,Pain/Feve,A
Gemzar,7.666666666666667,Pancreatic Cance,C
Creon,9.6,Pancreatic Exocrine Dysfunction,A
Niravam,9.857142857142858,Panic Disorde,A
Klonopin Wafer,9.727272727272727,Panic Disorde,A
Xanax,9.501234567901234,Panic Disorde,A
Ludiomil,9.5,Panic Disorde,A
Clonazepam,9.378453038674033,Panic Disorde,A
Klonopin,9.371134020618557,Panic Disorde,A
Zoloft,8.970779220779221,Panic Disorde,B
Praziquantel,7.0,"Paragonimus westermani, Lung Fluke",C
Stalevo,10.0,Parkinson's Disease,A
Rasagiline,9.666666666666666,Parkinson's Disease,A
Azilect,9.5,Parkinson's Disease,A
Requip XL,9.5,Parkinson's Disease,A
Apokyn,9.0,Parkinson's Disease,B
Apomorphine,9.0,Parkinson's Disease,B
Carbidopa / entacapone / levodopa,9.0,Parkinson's Disease,B
Kemadrin,9.0,Parkinson's Disease,B
Stalevo 200,9.0,Parkinson's Disease,B
Zelapar,9.0,Parkinson's Disease,B
Comtan,8.5,Parkinson's Disease,B
Mirapex ER,8.5,Parkinson's Disease,B
Rytary,8.0,Parkinson's Disease,C
Symmetrel,8.0,Parkinson's Disease,C
Sinemet CR,7.5,Parkinson's Disease,C
Entacapone,7.0,Parkinson's Disease,C
Procyclidine,9.5,Parkinsonism,A
Tev-Tropin,10.0,Pediatric Growth Hormone Deficiency,A
Bivalirudin,10.0,Percutaneous Coronary Intervention,A
Inderal,9.058823529411764,Performance Anxiety,A
Midol Extended Relief,10.0,Period Pain,A
Ponstel,9.6,Period Pain,A
Flurbiprofen,9.4,Period Pain,A
Mefenamic acid,9.368421052631579,Period Pain,A
Naproxen,9.135,Period Pain,A
Requip,8.972222222222221,Periodic Limb Movement Disorde,B
Epitol,8.75,Peripheral Neuropathy,B
L-Carnitine,8.0,Peripheral Neuropathy,C
Pyrantel,10.0,Pinworm Infection (Enterobius vermicularis),A
Albendazole,8.75,Pinworm Infection (Enterobius vermicularis),B
Pin-X,7.0,Pinworm Infection (Enterobius vermicularis),C
Brodalumab,10.0,Plaque Psoriasis,A
Siliq,10.0,Plaque Psoriasis,A
Ixekizumab,9.642857142857142,Plaque Psoriasis,A
Secukinumab,9.571428571428571,Plaque Psoriasis,A
Taltz,9.5625,Plaque Psoriasis,A
Cosentyx,9.411764705882353,Plaque Psoriasis,A
Taclonex,9.380952380952381,Plaque Psoriasis,A
Adalimumab,9.330049261083744,Plaque Psoriasis,A
Betamethasone / calcipotriene,9.318181818181818,Plaque Psoriasis,A
Otezla,8.8125,Plaque Psoriasis,B
Pneumococcal 13-valent vaccine,8.666666666666666,Pneumococcal Disease Prophylaxis,B
Prevnar 13,8.0,Pneumococcal Disease Prophylaxis,C
Penicillin VK,10.0,Pneumonia,A
Omnicef,9.5,Pneumonia,A
Amoxil,9.461538461538462,Pneumonia,A
Linezolid,9.307692307692308,Pneumonia,A
Biaxin XL,9.2,Pneumonia,A
Azithromycin Dose Pack,9.0,Pneumonia,B
Microgestin 1 / 20,9.043478260869565,Polycystic Ovary Syndrome,A
LoSeasonique,8.807692307692308,Polycystic Ovary Syndrome,B
Metformin,8.732620320855615,Polycystic Ovary Syndrome,B
Falmina,8.727272727272727,Polycystic Ovary Syndrome,B
Mircette,8.5,Polycystic Ovary Syndrome,B
Wera,7.0,Polycystic Ovary Syndrome,C
Jakafi,9.25,Polycythemia Vera,A
Ruxolitinib,9.0,Polycythemia Vera,B
Hemin,10.0,Porphyria,A
Panhematin,10.0,Porphyria,A
Minipress,9.6,Post Traumatic Stress Disorde,A
Prazosin,9.448979591836734,Post Traumatic Stress Disorde,A
Asenapine,9.068027210884354,Post Traumatic Stress Disorde,A
Luvox CR,9.0,Post Traumatic Stress Disorde,B
Abilify Discmelt,8.0,Post Traumatic Stress Disorde,C
Gabapentin enacarbil,9.5,Postherpetic Neuralgia,A
Gralise,8.25,Postherpetic Neuralgia,B
Divigel,10.0,Postmenopausal Symptoms,A
Enjuvia,10.0,Postmenopausal Symptoms,A
Estraderm,10.0,Postmenopausal Symptoms,A
Estropipate,10.0,Postmenopausal Symptoms,A
Femtrace,10.0,Postmenopausal Symptoms,A
Minivelle,10.0,Postmenopausal Symptoms,A
Ogen,10.0,Postmenopausal Symptoms,A
Premarin Vaginal,10.0,Postmenopausal Symptoms,A
Premphase,10.0,Postmenopausal Symptoms,A
Vivelle,10.0,Postmenopausal Symptoms,A
femhrt,10.0,Postmenopausal Symptoms,A
Evamist,9.75,Postmenopausal Symptoms,A
Esterified estrogens / methyltestosterone,9.625,Postmenopausal Symptoms,A
Vivelle-Dot,9.583333333333334,Postmenopausal Symptoms,A
Angeliq,9.5,Postmenopausal Symptoms,A
Conjugated estrogens,9.5,Postmenopausal Symptoms,A
Drospirenone / estradiol,9.5,Postmenopausal Symptoms,A
Elestrin,9.333333333333334,Postmenopausal Symptoms,A
Femring,9.333333333333334,Postmenopausal Symptoms,A
Estradiol / norethindrone,9.285714285714286,Postmenopausal Symptoms,A
CombiPatch,9.2,Postmenopausal Symptoms,A
Activella,9.0,Postmenopausal Symptoms,B
Esterified estrogens,9.0,Postmenopausal Symptoms,B
Menest,9.0,Postmenopausal Symptoms,B
Conjugated estrogens / medroxyprogesterone,8.833333333333334,Postmenopausal Symptoms,B
Prempro,8.666666666666666,Postmenopausal Symptoms,B
Climara Pro,8.5,Postmenopausal Symptoms,B
Estradiol / levonorgestrel,8.5,Postmenopausal Symptoms,B
Estrasorb,7.0,Postmenopausal Symptoms,C
Bromfenac,10.0,Postoperative Ocular Inflammation,A
Ilevro,10.0,Postoperative Ocular Inflammation,A
Lotemax,10.0,Postoperative Ocular Inflammation,A
Prolensa,10.0,Postoperative Ocular Inflammation,A
Nepafenac,8.666666666666666,Postoperative Ocular Inflammation,B
Nevanac,7.0,Postoperative Ocular Inflammation,C
Toradol IV / IM,9.571428571428571,Postoperative Pain,A
Bupivacaine,9.333333333333334,Postoperative Pain,A
Florinef Acetate,10.0,Postural Orthostatic Tachycardia Syndrome,A
Fludrocortisone,9.6,Postural Orthostatic Tachycardia Syndrome,A
Florinef,9.5,Postural Orthostatic Tachycardia Syndrome,A
Midodrine,9.181818181818182,Postural Orthostatic Tachycardia Syndrome,A
Orvaten,9.0,Postural Orthostatic Tachycardia Syndrome,B
Supprelin LA,9.0,Precocious Puberty,B
Lupron Depot-PED,8.5,Precocious Puberty,B
Hydroxyprogesterone,9.526315789473685,Premature Lab,A
Makena,9.375,Premature Lab,A
Terbutaline,8.0,Premature Lab,C
Brethine,7.0,Premature Lab,C
Sarafem,9.666666666666666,Premenstrual Dysphoric Disorde,A
Acetaminophen / pamabrom / pyrilamine,9.0,Premenstrual Syndrome,B
Methenamine,9.588235294117647,Prevention of Bladder infection,A
Mandelamine,9.5,Prevention of Bladder infection,A
Macrodantin,8.9,Prevention of Bladder infection,B
Clinpro 5000,10.0,Prevention of Dental Caries,A
Fluoride,9.6,Prevention of Dental Caries,A
Coumadin,9.6,Prevention of Thromboembolism in Atrial Fibrillation,A
Eliquis,9.0,Prevention of Thromboembolism in Atrial Fibrillation,B
Jantoven,9.0,Prevention of Thromboembolism in Atrial Fibrillation,B
Dabigatran,8.78048780487805,Prevention of Thromboembolism in Atrial Fibrillation,B
Pradaxa,8.722222222222221,Prevention of Thromboembolism in Atrial Fibrillation,B
Apixaban,8.708333333333334,Prevention of Thromboembolism in Atrial Fibrillation,B
Gamunex,10.0,Primary Immunodeficiency Syndrome,A
Privigen,10.0,Primary Immunodeficiency Syndrome,A
Vivaglobin,9.5,Primary Immunodeficiency Syndrome,A
Cuvitru,9.0,Primary Immunodeficiency Syndrome,B
Immune globulin subcutaneous,8.88888888888889,Primary Immunodeficiency Syndrome,B
Immune globulin intravenous and subcutaneous,8.5,Primary Immunodeficiency Syndrome,B
Hizentra,8.2,Primary Immunodeficiency Syndrome,B
Octagam,8.0,Primary Immunodeficiency Syndrome,C
Prometrium,8.533333333333333,Progesterone Insufficiency,B
Abiraterone,9.75,Prostate Cance,A
Zytiga,9.714285714285714,Prostate Cance,A
Eligard,9.5,Prostate Cance,A
Provenge,9.5,Prostate Cance,A
Sipuleucel-T,9.5,Prostate Cance,A
Casodex,9.333333333333334,Prostate Cance,A
Bicalutamide,9.25,Prostate Cance,A
Firmagon,9.25,Prostate Cance,A
Degarelix,9.0,Prostate Cance,B
Trelstar,9.0,Prostate Cance,B
Zoladex,8.916666666666666,Prostate Cance,B
Lupron,8.7,Prostate Cance,B
Triptorelin,8.5,Prostate Cance,B
Trelstar LA,8.0,Prostate Cance,C
Avelox,9.0,Prostatitis,B
Ditropan XL,9.0,Prostatitis,B
Crotamiton,10.0,Pruritus,A
Diphenhydramine / hydrocortisone,10.0,Pruritus,A
HC-Derma-Pax,10.0,Pruritus,A
Sarna Sensitive,10.0,Pruritus,A
Skeeter Stik,10.0,Pruritus,A
Eurax,9.5,Pruritus,A
Benzocaine,9.4,Pruritus,A
Lanacane,9.0,Pruritus,B
Calamine,8.0,Pruritus,C
Prax,8.0,Pruritus,C
Nuedexta,9.571428571428571,Pseudobulbar Affect,A
Dextromethorphan / quinidine,9.222222222222221,Pseudobulbar Affect,A
Diamox Sequels,9.333333333333334,Pseudotumor Cerebri,A
Diamox,9.133333333333333,Pseudotumor Cerebri,A
Acetazolamide,8.857142857142858,Pseudotumor Cerebri,B
Alefacept,10.0,Psoriasis,A
Amevive,10.0,Psoriasis,A
Scytera,10.0,Psoriasis,A
Topicort LP,10.0,Psoriasis,A
Clobex,9.714285714285714,Psoriasis,A
Clocortolone,9.666666666666666,Psoriasis,A
Cordran Tape,9.666666666666666,Psoriasis,A
Desoximetasone,9.571428571428571,Psoriasis,A
Psoriasin,9.5,Psoriasis,A
Taclonex Scalp,9.5,Psoriasis,A
Tazorac,9.428571428571429,Psoriasis,A
Acitretin,9.375,Psoriasis,A
Ultravate,9.333333333333334,Psoriasis,A
Vectical,9.333333333333334,Psoriasis,A
Humira,9.252525252525253,Psoriasis,A
Stelara,9.241935483870968,Psoriasis,A
Ustekinumab,9.238095238095237,Psoriasis,A
Soriatane,9.2,Psoriasis,A
Halobetasol,9.166666666666666,Psoriasis,A
Calcitriol,9.0,Psoriasis,B
Coal tar / salicylic acid / sulfur,9.0,Psoriasis,B
MG217 Medicated Tar,9.0,Psoriasis,B
Methotrexate,8.884210526315789,Psoriasis,B
Calcipotriene,8.75,Psoriasis,B
Dovonex,8.75,Psoriasis,B
Alclometasone,8.0,Psoriasis,C
Embeline,8.0,Psoriasis,C
Enstilar,8.0,Psoriasis,C
Infliximab,9.30379746835443,Psoriatic Arthritis,A
Apremilast,9.015151515151516,Psoriatic Arthritis,A
Thiothixene,10.0,Psychosis,A
Navane,9.333333333333334,Psychosis,A
Trilafon,9.0,Psychosis,B
Perphenazine,8.857142857142858,Psychosis,B
Haloperidol,8.821428571428571,Psychosis,B
Fluphenazine,8.666666666666666,Psychosis,B
Haldol Decanoate,8.0,Psychosis,C
Prolixin,8.0,Psychosis,C
Warfarin,9.181818181818182,"Pulmonary Embolism, Recurrent Event",A
Epoprostenol,10.0,Pulmonary Hypertension,A
Macitentan,10.0,Pulmonary Hypertension,A
Opsumit,10.0,Pulmonary Hypertension,A
Ambrisentan,9.75,Pulmonary Hypertension,A
Letairis,9.571428571428571,Pulmonary Hypertension,A
Bosentan,9.5,Pulmonary Hypertension,A
Tracleer,9.5,Pulmonary Hypertension,A
Revatio,9.25,Pulmonary Hypertension,A
Treprostinil,8.333333333333334,Pulmonary Hypertension,B
Tyvaso,7.875,Pulmonary Hypertension,C
Adcirca,7.0,Pulmonary Hypertension,C
Selexipag,7.0,Pulmonary Hypertension,C
Uptravi,7.0,Pulmonary Hypertension,C
"Rabies vaccine, human diploid cell",10.0,Rabies Prophylaxis,A
Nitro-Bid,10.0,Raynaud's Syndrome,A
Procardia,9.666666666666666,Raynaud's Syndrome,A
Felodipine,9.5,Raynaud's Syndrome,A
Vasodilan,9.0,Raynaud's Syndrome,B
Nifedipine,8.766666666666667,Raynaud's Syndrome,B
Norvasc,8.222222222222221,Raynaud's Syndrome,B
Pregabalin,8.976415094339623,Reflex Sympathetic Dystrophy Syndrome,B
Myfortic,9.333333333333334,Rejection Prophylaxis,A
Proleukin,10.0,Renal Cell Carcinoma,A
Pazopanib,9.310344827586206,Renal Cell Carcinoma,A
Votrient,9.214285714285714,Renal Cell Carcinoma,A
Sutent,9.1,Renal Cell Carcinoma,A
Sunitinib,9.0,Renal Cell Carcinoma,B
Temsirolimus,9.0,Renal Cell Carcinoma,B
Torisel,9.0,Renal Cell Carcinoma,B
Afinitor,8.428571428571429,Renal Cell Carcinoma,B
Horizant,9.454545454545455,Restless Legs Syndrome,A
Mirapex,9.384615384615385,Restless Legs Syndrome,A
Sinemet,9.25,Restless Legs Syndrome,A
Pramipexole,9.246376811594203,Restless Legs Syndrome,A
Rotigotine,9.08695652173913,Restless Legs Syndrome,A
Neupro,9.0,Restless Legs Syndrome,B
Carbidopa / levodopa,8.909090909090908,Restless Legs Syndrome,B
Ropinirole,8.894117647058824,Restless Legs Syndrome,B
Levodopa,8.0,Restless Legs Syndrome,C
Absorbine Jr.,10.0,Rheumatoid Arthritis,A
Auranofin,10.0,Rheumatoid Arthritis,A
IBU,10.0,Rheumatoid Arthritis,A
Prednicot,10.0,Rheumatoid Arthritis,A
Ridaura,10.0,Rheumatoid Arthritis,A
Simponi Aria,10.0,Rheumatoid Arthritis,A
Acthar,9.75,Rheumatoid Arthritis,A
Xeljanz XR,9.666666666666666,Rheumatoid Arthritis,A
Orudis KT,9.5,Rheumatoid Arthritis,A
Sulindac,9.307692307692308,Rheumatoid Arthritis,A
Etanercept,9.283464566929133,Rheumatoid Arthritis,A
Certolizumab,9.181818181818182,Rheumatoid Arthritis,A
Piroxicam,9.181818181818182,Rheumatoid Arthritis,A
Simponi,9.166666666666666,Rheumatoid Arthritis,A
Tofacitinib,9.153846153846153,Rheumatoid Arthritis,A
Golimumab,9.147058823529411,Rheumatoid Arthritis,A
Xeljanz,9.142857142857142,Rheumatoid Arthritis,A
Actemra,9.090909090909092,Rheumatoid Arthritis,A
Abatacept,9.0,Rheumatoid Arthritis,B
Otrexup,9.0,Rheumatoid Arthritis,B
Orencia,8.928571428571429,Rheumatoid Arthritis,B
Leflunomide,8.8,Rheumatoid Arthritis,B
Tocilizumab,8.75,Rheumatoid Arthritis,B
Salsalate,8.5,Rheumatoid Arthritis,B
Arava,8.333333333333334,Rheumatoid Arthritis,B
Oxaprozin,8.0,Rheumatoid Arthritis,C
Allerx Dose Pack DF,10.0,Rhinitis,A
Chlorcyclizine / phenylephrine,10.0,Rhinitis,A
Dallergy,10.0,Rhinitis,A
Flonase,9.555555555555555,Rhinitis,A
Veramyst,9.0,Rhinitis,B
Atrovent Nasal,10.0,Rhinorrhea,A
Clarifoam EF,9.714285714285714,Rosacea,A
Brimonidine,9.571428571428571,Rosacea,A
Ivermectin,9.557377049180328,Rosacea,A
Soolantra,9.526315789473685,Rosacea,A
Rhofade,9.5,Rosacea,A
Finacea,9.363636363636363,Rosacea,A
Oxymetazoline,9.333333333333334,Rosacea,A
MetroGel,9.3,Rosacea,A
Mirvaso,9.3,Rosacea,A
Azelaic acid,9.282051282051283,Rosacea,A
Azelex,9.25,Rosacea,A
Oracea,9.185185185185185,Rosacea,A
Plexion Cleanser,9.0,Rosacea,B
Declomycin,9.0,SIADH,B
Demeclocycline,9.0,SIADH,B
Herceptin,10.0,Salivary Gland Cance,A
Trastuzumab,9.75,Salivary Gland Cance,A
Elimite,9.0,Scabies,B
Permethrin,8.5,Scabies,B
Risperdal M-Tab,9.333333333333334,Schizoaffective Disorde,A
Risperdal,8.80952380952381,Schizoaffective Disorde,B
Abilify Maintena,10.0,Schizophrenia,A
Mellaril,10.0,Schizophrenia,A
Thioridazine,10.0,Schizophrenia,A
Clozapine,9.333333333333334,Schizophrenia,A
Fanapt,9.1,Schizophrenia,A
Invega Trinza,9.0,Schizophrenia,B
Moban,9.0,Schizophrenia,B
Molindone,9.0,Schizophrenia,B
Lurasidone,8.978540772532188,Schizophrenia,B
Invega Sustenna,8.923076923076923,Schizophrenia,B
Clozaril,8.833333333333334,Schizophrenia,B
Paliperidone,8.78688524590164,Schizophrenia,B
Loxapine,8.5,Schizophrenia,B
Kineret,10.0,Schnitzler Syndrome,A
Acetaminophen,9.416666666666666,Sciatica,A
Diclofenac / misoprostol,9.25,Sciatica,A
Arthrotec,9.130434782608695,Sciatica,A
Pazeo,10.0,Seasonal Allergic Conjunctivitis,A
Patanol,9.6,Seasonal Allergic Conjunctivitis,A
Olopatadine,9.366666666666667,Seasonal Allergic Conjunctivitis,A
Pataday,9.222222222222221,Seasonal Allergic Conjunctivitis,A
Avar LS Cleanser,10.0,Seborrheic Dermatitis,A
